"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.9978,300,694.73,2.8843e-10,0,0.54684,71.946,0.4658,154.46,1.0132e+05,1.174,1,0.3,0.3,0.282,1
1.9978,300,694.73,3.0691e-10,0,0.54683,71.943,0.4658,154.45,1.0132e+05,1.174,1,0.3025,0.3025,0.282,1
1.9978,300,694.73,3.254e-10,0,0.54683,71.939,0.46579,154.44,1.0132e+05,1.174,1,0.305,0.305,0.282,1
1.9978,300,694.73,3.4389e-10,0,0.54683,71.935,0.46579,154.44,1.0132e+05,1.174,1,0.3075,0.3075,0.282,1
1.9978,300,694.73,3.6237e-10,0,0.54683,71.932,0.46579,154.43,1.0132e+05,1.174,1,0.31,0.31,0.282,1
1.9978,300,694.73,3.8086e-10,0,0.54682,71.928,0.46579,154.42,1.0132e+05,1.174,1,0.3125,0.3125,0.282,1
1.9978,300,694.73,3.9935e-10,0,0.54682,71.925,0.46579,154.42,1.0132e+05,1.174,1,0.315,0.315,0.282,1
1.9978,300,694.73,4.1783e-10,0,0.54682,71.921,0.46578,154.41,1.0132e+05,1.174,1,0.3175,0.3175,0.282,1
1.9978,300,694.73,4.3632e-10,0,0.54682,71.917,0.46578,154.4,1.0132e+05,1.174,1,0.32,0.32,0.282,1
1.9978,300,694.73,4.548e-10,0,0.54681,71.914,0.46578,154.39,1.0132e+05,1.174,1,0.3225,0.3225,0.282,1
1.9978,300,694.73,4.7329e-10,0,0.54681,71.91,0.46578,154.39,1.0132e+05,1.174,1,0.325,0.325,0.282,1
1.9978,300,694.73,5.0356e-10,0,0.54681,71.907,0.46578,154.38,1.0132e+05,1.174,1,0.3275,0.3275,0.282,1
1.9978,300,694.73,5.3383e-10,0,0.54681,71.903,0.46577,154.37,1.0132e+05,1.174,1,0.33,0.33,0.282,1
1.9978,300,694.73,5.641e-10,0,0.5468,71.899,0.46577,154.37,1.0132e+05,1.174,1,0.3325,0.3325,0.282,1
1.9978,300,694.73,5.9437e-10,0,0.5468,71.896,0.46577,154.36,1.0132e+05,1.174,1,0.335,0.335,0.282,1
1.9978,300,694.73,6.2464e-10,0,0.5468,71.892,0.46577,154.35,1.0132e+05,1.174,1,0.3375,0.3375,0.282,1
1.9978,300,694.73,6.5492e-10,0,0.5468,71.889,0.46577,154.34,1.0132e+05,1.174,1,0.34,0.34,0.282,1
1.9978,300,694.73,6.8519e-10,0,0.5468,71.885,0.46576,154.34,1.0132e+05,1.174,1,0.3425,0.3425,0.282,1
1.9978,300,694.73,7.1546e-10,0,0.54679,71.881,0.46576,154.33,1.0132e+05,1.174,1,0.345,0.345,0.282,1
